time,open,high,low,close,Plot,Plot.1,Plot.2,Plot.3,Volume,RelVolStDev,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot.4,CVO Histogram,CVO Line,Signal Line,Upper Dev,Lower Dev
2020-03-18 09:30:00-04:00,39.54,41.95,36.75,39.12,42.16650357374585,43.71665576662424,46.60196748397228,39.08222730681327,106949287,1.6091955635915025,-8607244303,-8607244303,-8714193590,-8714193590,-8630515060.8,9810928.7023077,9810928.7023077,10371839.945164604,,
2020-03-19 09:30:00-04:00,39.56,41.7,37.69,39.82,41.64505833513566,43.15999065710649,46.32515248462647,39.08956832863603,88939024,0.8733354885467938,-8625254566,-8625254566,-8714193590,-8714193590,-8625852197.96,15845359.210821152,15845359.210821152,11153771.268829824,,
2020-03-20 09:30:00-04:00,41.51,42.4825,39.58,39.61,41.19282314954996,42.65284913466271,46.05106462811111,39.09474675322672,106859502,1.5419474692880115,-8625254566,-8625254566,-8732114068,-8732114068,-8622249146.02,5759964.172177315,5759964.172177315,10383227.397879466,,
2020-03-23 09:30:00-04:00,40.62,42.32,38.95,41.64,41.2921957829833,42.508156401139466,45.87102117390249,39.12007265617969,101704663,1.2998388352102628,-8630409405,-8630409405,-8732114068,-8732114068,-8618144993.56,11867671.626223564,11867671.626223564,10595290.85907148,,
2020-03-24 09:30:00-04:00,44.04,46.81,43.99,46.22,42.38726338676479,43.038419772405256,45.88526520762076,39.19071869940178,106794151,1.4607837314295664,-8523615254,-8523615254,-8630409405,-8630409405,-8611020646.2,29969976.086131096,29969976.086131096,13363103.034365712,,
2020-03-25 09:30:00-04:00,46.79,47.875,44.425,44.63,42.88564930081706,43.26578837634736,45.83402989302399,39.24484090139778,93760389,0.934703101584922,-8523615254,-8523615254,-8617375643,-8617375643,-8606461001.18,29852160.965133667,29852160.965133667,15718682.738761134,,
2020-03-26 09:30:00-04:00,45.78,47.5,45.4,47.5,43.91106056730216,43.87067575115488,45.90202867290056,39.32698178795104,73915608,0.1493168795850348,-8543460035,-8543460035,-8617375643,-8617375643,-8599649160.4,38871873.324728966,38871873.324728966,19026281.3938994,,
2020-03-27 09:30:00-04:00,46.32,47.975,45.9,46.58,44.50415821901279,44.25772207241847,45.92970097196584,39.399151123394304,74599218,0.1678010609572203,-8468860817,-8468860817,-8543460035,-8543460035,-8592149334.12,34668300.441114426,34668300.441114426,21260855.54350154,,
2020-03-30 09:30:00-04:00,47.24,48.46,46.66,47.86,45.249900837009946,44.77233320493011,46.00848868739581,39.4833386744053,68486602,0.0,-8400374215,-8400374215,-8468860817,-8468860817,-8584457754.32,39988897.64580917,39988897.64580917,23936290.129545487,,
2020-03-31 09:30:00-04:00,47.925,48.53,45.16,45.48,45.30103398434107,44.87342846136867,45.986917720563326,39.543006946301766,83483749,0.4916794775254891,-8400374215,-8400374215,-8483857964,-8483857964,-8579590299.52,31980567.06032467,31980567.06032467,25085472.548228227,,
2020-04-01 09:30:00-04:00,44.18,46.85,43.16,43.66,44.93635976559861,44.700081538316,45.89194148707095,39.58397205131369,92083081,0.8159846389261091,-8483857964,-8483857964,-8575941045,-8575941045,-8577546405.64,13580321.321894646,13580321.321894646,23441879.515894856,,
2020-04-02 09:30:00-04:00,43.4,45.28,43.1,44.49,44.8371687065767,44.67006988998514,45.83471938555785,39.63278824980808,79024133,0.2785811766613499,-8496916912,-8496916912,-8575941045,-8575941045,-8573106584.72,10672602.985188484,10672602.985188484,21617697.154365376,,
2020-04-03 09:30:00-04:00,44.3,44.8393,41.7,42.59,44.337797882892986,44.3729170485587,45.70228185961671,39.662213242347306,79334966,0.2784134624935759,-8496916912,-8496916912,-8576251878,-8576251878,-8571056171.96,-2016690.4243040085,-2016690.4243040085,18241356.071698323,,
2020-04-06 09:30:00-04:00,44.3,47.58,44.06,47.52,45.04495390891677,44.82250032733603,45.77647443677521,39.74040017525928,82293964,0.3801815803629645,-8493957914,-8493957914,-8576251878,-8576251878,-8565759781.74,-141898.76587867737,-141898.76587867737,15615176.809187325,,
2020-04-07 09:30:00-04:00,48.96,49.65,46.675,47.56,45.6038530402686,45.21357170914517,45.849271398539486,39.81820713868953,102098689,1.159991512834495,-8493957914,-8493957914,-8596056603,-8596056603,-8563482936.86,14593476.694944382,14593476.694944382,15469219.65000976,,
2020-04-08 09:30:00-04:00,48.07,49.0,47.61,48.79,46.31188569798669,45.72449003641015,45.96930113737461,39.90747870944884,64930779,0.0,-8531125824,-8531125824,-8596056603,-8596056603,-8561154353.28,33243875.239063263,33243875.239063263,18008456.16273169,,
2020-04-09 09:30:00-04:00,49.65,50.25,47.72,48.38,46.77146665398965,46.10384860263727,46.0676970093185,39.99178240388218,80357393,0.2401770656701152,-8531125824,-8531125824,-8611483217,-8611483217,-8558181733.62,35207451.3866415,35207451.3866415,20465455.48043309,,
2020-04-13 09:30:00-04:00,48.47,51.07,48.23,50.94,47.69780739754751,46.79472737368909,46.26656651914224,40.10071989240077,64290112,0.0,-8547193105,-8547193105,-8611483217,-8611483217,-8555332514.98,44326712.83671379,44326712.83671379,23874206.53133033,,
2020-04-14 09:30:00-04:00,52.235,55.14,52.11,54.93,49.30496130920362,47.95690917744779,46.62017604897317,40.24827491834703,85306750,0.4351745646914952,-8461886355,-8461886355,-8547193105,-8547193105,-8549570712.72,61081082.79460907,61081082.79460907,29189474.56894158,,
2020-04-15 09:30:00-04:00,53.73,55.5699,53.41,54.99,50.5683032404917,48.9616364378124,46.961801516362016,40.39495875000527,83814033,0.3643444016721194,-8378072322,-8378072322,-8461886355,-8461886355,-8543074168.92,82699528.85989666,82699528.85989666,36833768.03907802,,
2020-04-16 09:30:00-04:00,55.96,58.08,55.63,56.95,51.98645807593799,50.10283123241062,47.36948308712275,40.55968552861218,103106456,1.1582996170278794,-8274965866,-8274965866,-8378072322,-8378072322,-8535441537.56,109853832.84828375,109853832.84828375,47265205.86896455,,
2020-04-17 09:30:00-04:00,57.35,57.755,55.55,56.6,53.01168961461843,51.03099819920911,47.74623887948509,40.71929064773047,76908783,0.0241909864421292,-8274965866,-8274965866,-8351874649,-8351874649,-8528492339.78,116735443.29768276,116735443.29768276,57189525.50163858,,
2020-04-20 09:30:00-04:00,55.98,58.63,55.85,56.97,53.89131414470322,51.87942702789352,48.12271892522039,40.880989248250565,72367258,0.0,-8279507391,-8279507391,-8351874649,-8351874649,-8521069209.18,128745707.9326582,128745707.9326582,67411837.27749853,,
2020-04-21 09:30:00-04:00,56.9,57.73,51.41,52.92,53.6754665569914,52.02808030962301,48.31852631602772,41.00078040000926,123906390,1.9628979631432124,-8279507391,-8279507391,-8403413781,-8403413781,-8517186358.02,118366354.78703116,118366354.78703116,74691054.06457461,,
2020-04-22 09:30:00-04:00,54.91,56.15,54.34,55.92,54.17425176654886,52.584068836819725,48.62879054802659,41.14923034627783,63164076,0.0,-8340249705,-8340249705,-8403413781,-8403413781,-8513259659.72,116930451.33483028,116930451.33483028,80725253.67461114,,
2020-04-23 09:30:00-04:00,56.65,57.285,55.64,55.9,54.55775137398245,53.05777328870262,48.92557460729081,41.29600417367804,69662688,0.0,-8340249705,-8340249705,-8409912393,-8409912393,-8512220596.26,104405309.02853012,104405309.02853012,84108118.72517098,,
2020-04-24 09:30:00-04:00,55.1,56.78,54.42,56.18,54.91825106865301,53.503805676030815,49.22167360291159,41.44410363463647,72854752,0.0,-8337057641,-8337057641,-8409912393,-8409912393,-8508804539.1,103006735.25582218,103006735.25582218,86807921.08669259,,
2020-04-27 09:30:00-04:00,57.44,58.0,56.25,56.49,55.26752860895235,53.93040486516927,49.51833998646622,41.593814046232126,62568062,0.0,-8337057641,-8337057641,-8399625703,-8399625703,-8507672643.88,108152908.7042942,108152908.7042942,89857205.03206424,,
2020-04-28 09:30:00-04:00,57.16,57.35,55.3,55.51,55.32141114029627,54.15606131300223,49.76289753803903,41.73228355820992,80501820,0.0605176759944936,-8399625703,-8399625703,-8480127523,-8480127523,-8509198092.46,99035763.89605711,99035763.89605711,91168427.72692037,,
2020-04-29 09:30:00-04:00,54.53,54.86,52.74,53.66,54.95220866467488,54.08519541114477,49.92196294464968,41.85096730389937,110800859,1.3982748326016268,-8480127523,-8480127523,-8590928382,-8590928382,-8514346485.96,76038967.61960506,76038967.61960506,89007076.28301819,,
2020-04-30 09:30:00-04:00,53.43,54.29,52.03,52.39,54.38282896141379,53.84302463812409,50.022699150990505,41.95583330087549,65543944,0.0,-8590928382,-8590928382,-8656472326,-8656472326,-8521977704.22,49635685.33080864,49635685.33080864,83382591.86127396,,
2020-05-01 09:30:00-04:00,51.07,51.95,49.09,49.88,53.38220030332184,53.27687826124922,50.01687469584804,42.034680730717525,69562656,0.0,-8656472326,-8656472326,-8726034982,-8726034982,-8529516108.14,20829466.55426979,20829466.55426979,74446431.1031305,,
2020-05-04 09:30:00-04:00,49.815,52.61,49.73,52.56,53.19948912480587,53.174467081070766,50.12067572867057,42.13941027568551,62590577,0.0,-8663444405,-8663444405,-8726034982,-8726034982,-8534031633.04,8259600.428347588,8259600.428347588,64991169.57816152,,
2020-05-05 09:30:00-04:00,53.43,53.51,51.29,52.19,52.97515820818234,53.03382892663208,50.20513794382687,42.23941614358914,56560532,0.0,-8663444405,-8663444405,-8720004937,-8720004937,-8541410850.9,-8222184.881462097,-8222184.881462097,54532118.94107243,,
2020-05-06 09:30:00-04:00,52.42,53.31,51.88,52.16,52.79401193969738,52.9089962228275,50.28492823183394,42.33812842076736,48138123,0.0,-8720004937,-8720004937,-8768143060,-8768143060,-8547978843.58,-26031035.39584446,-26031035.39584446,43023096.892941445,,
2020-05-07 09:30:00-04:00,52.93,52.9666,51.62,51.95,52.606453730875735,52.77199676242357,50.35289034482031,42.43376893399355,48956641,0.0,-8768143060,-8768143060,-8817099701,-8817099701,-8553788015.48,-44525922.24650192,-44525922.24650192,30516094.158735253,,
2020-05-08 09:30:00-04:00,52.15,53.27,51.81,53.19,52.73613067957002,52.83171151064877,50.46869073890928,42.54079610877968,40774186,0.0,-8776325515,-8776325515,-8817099701,-8817099701,-8556653379.22,-51349415.34804726,-51349415.34804726,18821021.37205204,,
2020-05-11 09:30:00-04:00,52.9,55.89,52.75,55.74,53.40365719522112,53.24718129484181,50.6838462189538,42.672131470881375,68746373,0.0,-8707579142,-8707579142,-8776325515,-8776325515,-8560157169.64,-46109444.00877571,-46109444.00877571,9545240.60336236,,
2020-05-12 09:30:00-04:00,56.2065,56.58,53.75,53.76,53.48284448517198,53.3204411098644,50.80940351613936,42.782458520922354,55631098,0.0,-8707579142,-8707579142,-8763210240,-8763210240,-8566820076.54,-48778003.52628422,-48778003.52628422,1213348.58484142,,
2020-05-13 09:30:00-04:00,54.04,55.22,51.295,52.18,53.19332348846709,53.15752095131235,50.86534622976632,42.87596639633606,76824714,0.0,-8763210240,-8763210240,-8840034954,-8840034954,-8572180031.96,-59767543.336112976,-59767543.336112976,-7498207.403866352,,
2020-05-14 09:30:00-04:00,52.1,54.54,51.61,54.51,53.48591826880774,53.350732243982016,51.0141076081432,42.991727924730725,73813999,0.0,-8766220955,-8766220955,-8840034954,-8840034954,-8577929942.98,-56637752.55849457,-56637752.55849457,-14518142.425956097,,
2020-05-15 09:30:00-04:00,53.32,54.435,52.86,54.2,53.64460309796157,53.472056209127445,51.144144032300616,43.10325302000704,66950863,0.0,-8699270092,-8699270092,-8766220955,-8766220955,-8580374781.78,-62072099.62364388,-62072099.62364388,-21311564.882768635,,
2020-05-18 09:30:00-04:00,54.98,55.25,54.24,54.59,53.85469129841456,53.63176246496638,51.28479121465569,43.21754900985771,48679061,0.0,-8699270092,-8699270092,-8747949153,-8747949153,-8581301384.58,-58268385.50559425,-58268385.50559425,-26591110.68602944,,
2020-05-19 09:30:00-04:00,54.39,56.73,54.36,55.47,54.21364878765576,53.89436782711404,51.45561606303709,43.33946394508301,60388543,0.0,-8687560610,-8687560610,-8747949153,-8747949153,-8582637412.0,-46471942.89675999,-46471942.89675999,-29431229.573276658,,
2020-05-20 09:30:00-04:00,56.55,56.98,55.625,56.39,54.697282390398925,54.25088670895489,51.65701948903558,43.46932002523144,50888191,0.0,-8687560610,-8687560610,-8738448801,-8738448801,-8583466638.3,-30509909.044114117,-30509909.044114117,-29585326.64053915,,
2020-05-21 09:30:00-04:00,56.68,56.72,54.61,54.65,54.686775192532494,54.3079028933899,51.77918195887086,43.58057057224406,48496114,0.0,-8738448801,-8738448801,-8786944915,-8786944915,-8587312167.08,-24975437.268624306,-24975437.268624306,-28926771.01597989,,
2020-05-22 09:30:00-04:00,54.77,55.3748,53.78,55.17,54.79415848308083,54.43105962290563,51.91758269524348,43.69588827799288,43524110,0.0,-8743420805,-8743420805,-8786944915,-8786944915,-8588137983.24,-14842332.937093737,-14842332.937093737,-26914708.433281865,,
2020-05-26 09:30:00-04:00,56.01,56.08,53.02,53.19,54.43767882017398,54.25376539106197,51.96951809543762,43.79035705134618,51618865,0.0,-8743420805,-8743420805,-8795039670,-8795039670,-8591729970.32,-14155901.380716324,-14155901.380716324,-25092021.711486787,,
2020-05-27 09:30:00-04:00,53.27,53.28,49.09,52.74,54.06041686013532,54.03751319233883,52.000966336440165,43.87940822496463,102414487,1.046202655986846,-8795039670,-8795039670,-8897454157,-8897454157,-8595679329.78,-26832934.908920288,-26832934.908920288,-25340723.59683443,,
2020-05-28 09:30:00-04:00,52.25,53.54,51.25,51.74,53.54476866899414,53.70929702200471,51.99031464923853,43.95762306849732,53754227,0.0,-8897454157,-8897454157,-8951208384,-8951208384,-8602558611.4,-42313050.34484386,-42313050.34484386,-27765341.70369292,,
2020-05-29 09:30:00-04:00,52.07,53.8,51.85,53.8,53.601486742551,53.72225459028975,52.06417935743287,44.05555716731824,64948312,0.0,-8886260072,-8886260072,-8951208384,-8951208384,-8605999941.04,-43875211.191560745,-43875211.191560745,-30066751.63053118,,
2020-06-01 09:30:00-04:00,53.31,54.11,52.89,53.63,53.60782302198411,53.7090753631055,52.12809040406826,44.150825255205625,36949860,0.0,-8849310212,-8849310212,-8886260072,-8886260072,-8610481053.96,-48945403.28132916,-48945403.28132916,-32763701.86635946,,
2020-06-02 09:30:00-04:00,53.45,53.57,52.01,53.54,53.592751239320975,53.68492173980472,52.18571936716752,44.244249879531935,42855210,0.0,-8806455002,-8806455002,-8849310212,-8849310212,-8611967872.64,-57169043.37952232,-57169043.37952232,-36250179.22538273,,
2020-06-03 09:30:00-04:00,53.5965,53.65,52.33,52.73,53.40102874169409,53.54850434840404,52.20793490320149,44.3286852041137,46765332,0.0,-8806455002,-8806455002,-8853220334,-8853220334,-8616424091.22,-67969710.41098118,-67969710.41098118,-40781540.823325366,,
2020-06-04 09:30:00-04:00,52.59,53.74,52.2,52.63,53.229689021317625,53.41728944148917,52.2251620500096,44.41128535133645,44869090,0.0,-8808351244,-8808351244,-8853220334,-8853220334,-8622118811.02,-80125320.92997265,-80125320.92997265,-46402080.83856069,,
2020-06-05 09:30:00-04:00,52.99,53.57,52.08,53.1,53.2008692388026,53.37196237841929,52.26086972143777,44.49774022346246,53908273,0.0,-8754442971,-8754442971,-8808351244,-8808351244,-8624860157.58,-80022639.57107925,-80022639.57107925,-51205017.80034906,,
2020-06-08 09:30:00-04:00,53.3,53.35,52.26,52.97,53.14956496351313,53.31453918150225,52.28981381444031,44.58204131576631,39681749,0.0,-8754442971,-8754442971,-8794124720,-8794124720,-8629873451.28,-83544152.32598114,-83544152.32598114,-55824894.16115364,,
2020-06-09 09:30:00-04:00,52.9497,56.46,52.72,56.39,53.86966163828799,53.75389072700192,52.45716835262642,44.69953344197759,79919140,0.1535037100814866,-8714205580,-8714205580,-8794124720,-8794124720,-8634780346.54,-73851917.66124535,-73851917.66124535,-58400183.23259531,,
2020-06-10 09:30:00-04:00,57.2,59.0,57.03,57.44,54.66307016311288,54.280477766001646,52.660549236192686,44.82630425350021,78719416,0.116668258227071,-8635486164,-8635486164,-8714205580,-8714205580,-8639482585.52,-55169971.50110436,-55169971.50110436,-57938724.41381089,,
2020-06-11 09:30:00-04:00,55.94,56.68,52.8,52.83,54.25572123797668,54.07326665657284,52.66746559389911,44.90594301714697,78715402,0.167276397722375,-8635486164,-8635486164,-8714201566,-8714201566,-8644089457.56,-51182335.660577774,-51182335.660577774,-56973526.02049187,,
2020-06-12 09:30:00-04:00,55.01,55.6,52.11,53.5,54.087783185092974,53.99137141991958,52.701446590066496,44.99145602195148,71189070,0.0,-8714201566,-8714201566,-8785390636,-8785390636,-8648278449.38,-37980748.89130497,-37980748.89130497,-54260272.14489374,,
2020-06-15 09:30:00-04:00,52.58,54.73,52.4128,54.68,54.21938692173898,54.08974693135964,52.7822038721046,45.08785944461863,56740683,0.0,-8728649953,-8728649953,-8785390636,-8785390636,-8652913110.2,-20428208.985934258,-20428208.985934258,-49427120.26504239,,
2020-06-16 09:30:00-04:00,55.72,56.07,53.59,54.46,54.27285649468588,54.14264022687969,52.850685346712574,45.18111457452292,50949745,0.0,-8728649953,-8728649953,-8779599698,-8779599698,-8656980066.6,-14295001.649087906,-14295001.649087906,-44408246.17704889,,
2020-06-17 09:30:00-04:00,54.79,55.82,54.3,54.55,54.33444394031124,54.20083448018259,52.92004512847941,45.27433731507493,45146545,0.0,-8779599698,-8779599698,-8824746243,-8824746243,-8663595833.18,-3741268.296790123,-3741268.296790123,-38598677.9084405,,
2020-06-18 09:30:00-04:00,54.62,55.1225,53.65,54.04,54.26901195357541,54.17785812587079,52.96575757221494,45.36155783930304,40354724,0.0,-8824746243,-8824746243,-8865100967,-8865100967,-8668976720.46,-1502556.58714962,-1502556.58714962,-33299232.005398948,,
2020-06-19 09:30:00-04:00,54.41,55.455,53.815,54.23,54.26034263055865,54.185306965032105,53.01735930396127,45.44980104488212,52801461,0.0,-8865100967,-8865100967,-8917902428,-8917902428,-8676712252.54,7044250.744659424,7044250.744659424,-27535877.32681918,,
2020-06-22 09:30:00-04:00,54.67,55.17,53.74,54.76,54.37137760154561,54.26740597002752,53.08848749563632,45.54243984045543,44704781,0.0,-8873197647,-8873197647,-8917902428,-8917902428,-8681946541.14,18815464.52988529,18815464.52988529,-20914257.061575685,,
2020-06-23 09:30:00-04:00,55.05,55.37,53.87,53.99,54.286627023424366,54.22777654573788,53.12528392438586,45.62649516542602,48089011,0.0,-8873197647,-8873197647,-8921286658,-8921286658,-8689428412.2,20443715.97338009,20443715.97338009,-15005975.199439146,,
2020-06-24 09:30:00-04:00,53.94,54.74,51.92,52.39,53.865154351552285,53.96523703920389,53.09527233563542,45.69379372099392,53535548,0.0,-8921286658,-8921286658,-8974822206,-8974822206,-8699687129.22,14152080.065278051,14152080.065278051,-10840538.733050974,,
2020-06-25 09:30:00-04:00,52.56,52.7,50.54,51.93,53.435120051207335,53.67448889074619,53.04771019948704,45.75584552476513,51129614,0.0,-8974822206,-8974822206,-9025951820,-9025951820,-8712644719.18,2703558.290553093,2703558.290553093,-8905667.729678964,,
2020-06-26 09:30:00-04:00,51.85,51.95,49.45,50.1,52.69398226205015,53.1638476206396,52.92739549746716,45.799070942429154,65485729,0.0,-9025951820,-9025951820,-9091437549,-9091437549,-8728974152.84,-14045109.566131592,-14045109.566131592,-9639873.706315054,,
2020-06-29 09:30:00-04:00,50.15,50.28,48.42,50.28,52.157541759372336,52.751869389119655,52.81933853838687,45.84365730121095,49905813,0.0,-9041531736,-9041531736,-9091437549,-9091437549,-8742767294.58,-19050573.827097893,-19050573.827097893,-10984259.43785546,,
2020-06-30 09:30:00-04:00,51.16,52.77,50.82,52.61,52.258088035067374,52.731602333531136,52.81079410824863,45.91098409423373,42275739,0.0,-8999255997,-8999255997,-9041531736,-9041531736,-8757162266.7,-16653571.237335203,-16653571.237335203,-11794161.123495424,,
2020-07-01 09:30:00-04:00,52.63,52.87,51.6,52.58,52.32962402727463,52.7099448573124,52.80137394056501,45.97734246145529,32370945,0.0,-8999255997,-8999255997,-9031626942,-9031626942,-8769726529.92,-18873015.29028416,-18873015.29028416,-12805426.004465245,,
2020-07-02 09:30:00-04:00,53.0335,53.19,52.0508,52.34,52.331929798991375,52.657095591982056,52.7825423511542,46.04065248671444,29081425,0.0,-9031626942,-9031626942,-9060708367,-9060708367,-8784135703.16,-23879819.109736443,-23879819.109736443,-14387482.162361128,,
2020-07-06 09:30:00-04:00,52.9,53.52,52.33,53.4,52.569278732548845,52.76322479312748,52.80774470416832,46.11387982515509,36769425,0.0,-9023938942,-9023938942,-9060708367,-9060708367,-8796416234.14,-22109254.50511169,-22109254.50511169,-15490592.49703978,,
2020-07-07 09:30:00-04:00,53.28,54.17,52.86,52.93,52.64943901420466,52.78704982268069,52.81273471624308,46.18170191644708,32153094,0.0,-9023938942,-9023938942,-9056092036,-9056092036,-8810796922.04,-24632811.986587524,-24632811.986587524,-16796623.852689456,,
2020-07-08 09:30:00-04:00,53.01,53.47,52.07,53.43,52.82289701104807,52.878899848012026,52.83792921762091,46.25382428543765,35608338,0.0,-9020483698,-9020483698,-9056092036,-9056092036,-8823214081.94,-21243670.63032627,-21243670.63032627,-17431916.249494717,,
2020-07-09 09:30:00-04:00,53.52,57.58,53.31,57.255,53.80780878637072,53.50405701258174,53.01821782098333,46.36328872040842,87216264,1.2013451216761784,-8933267434,-8933267434,-9020483698,-9020483698,-8832276880.16,-6965502.264680862,-6965502.264680862,-15936714.251664164,,
2020-07-10 09:30:00-04:00,57.54,58.15,55.51,55.88,54.26829572273278,53.84347743935578,53.13502525686155,46.45798236498147,59839688,0.0,-8933267434,-8933267434,-8993107122,-8993107122,-8840320454.96,-4586847.253321648,-4586847.253321648,-14315304.680472378,,
2020-07-13 09:30:00-04:00,56.68,58.35,53.38,53.59,54.11756333990328,53.80726637659067,53.15359565454067,46.52894771458365,57741821,0.0,-8993107122,-8993107122,-9050848943,-9050848943,-8848207987.3,-10394565.714920044,-10394565.714920044,-13755199.113964902,,
